,LABEL,DATE_TIME,TEXT,PREPROCESSED_TEXT
624,0,Sun May 31 13:20:58 2009,I've just had an hour of free lazerquest because the place closes down tomorrow ,ive hour free lazerquest place close tomorrow
625,1,Fri May 29 12:03:32 2009,THE BEST DAY - TAYLOR SWIFT. Dedicated to my mommy ,best day taylor swift dedicated mommy
626,1,Wed Jun 03 10:27:35 2009,been school been shopping now it time for a rest  x,school shopping time rest x
627,0,Mon Jun 15 18:07:21 2009,@cre8tivkj  that's pretty messed up...sounds like you may have to pull some all nighters ,user thats pretty messed sound like may pull fighter
628,1,Mon Jun 01 17:36:11 2009,"@theneener Cash in a favor and send a friend to go get you ibuprofen! If I could twitter it to you, I would. ",user cash favor send friend go get ibuprofen could twitter would
629,0,Sun May 03 16:33:03 2009,Lunch breaks are boring. ,lunch break boring
630,0,Fri Jun 19 13:05:27 2009,@bradley__reid Money is the reason.   As is in many things in life. It will forever be &quot;The Jake&quot; to me!,user money reason many thing life forever quote jakequot
631,1,Sun Jun 07 08:54:55 2009,@lisaconnell Ah it's all good Lisa glad you had a photo shoot nonetheless - should boost your awareness with the public too  Thanks again!,user ah good lisa glad photo shoot nonetheless boost awareness public thanks
632,1,Sun May 31 10:25:38 2009,@Red_Dust I will ,user
633,0,Fri May 22 03:23:21 2009,"Parsley stalks don't have a lot of strength and integrity, i found this out the hard way - they've been blown to buggery ",parsley stalk dont lot strength integrity found hard way theyre blown buggery
634,0,Fri Jun 05 09:07:16 2009,"@MakeupBag I'm freaked out by them,but I might go for a touch in the crows feet now forming around my eyes ",user im created thembut might go touch crow foot forming around eye
635,1,Fri May 29 22:12:18 2009,I just learned how to play broken hands on my guitar 2 in a row ,learned play broken hand guitar 2 row
636,0,Mon Jun 01 17:27:09 2009,"@marinadepp i'm serious, please call me anytime, i will be up...luv ya ",user im serious please call anytime plus ya
637,0,Tue Jun 16 16:10:11 2009,"well, night night folks, back to the 'w' place tomorrow ",well night night folk back w place tomorrow
638,1,Mon May 18 07:41:05 2009,"thanx all 4 following me, re-following, &amp; excepting ",than 4 following following amp excepting
639,0,Tue Jun 16 07:59:10 2009,I can't find the box of tissues..  Doctor later..finally!! ,cant find box tissue doctor laterfinally
640,1,Mon Jun 15 06:35:32 2009,@pauljholden Brave man - how many thousands and thousands of kids are there? ,user brave man many thousand thousand kid
641,1,Tue Jun 02 03:09:13 2009,@anniemacdj Wow that's really cool - I want a pair! ,user wow thats really cool want pair
642,0,Wed Jun 17 21:05:28 2009,why wont it work ,wont work
643,1,Wed Jun 03 04:32:07 2009,@IndraIrwan It's your birthday? Happy birthday! ,user birthday happy birthday
644,1,Tue Jun 02 13:20:47 2009,"train approaching Manchester Picadilly, tweet y'all from da hotel ",train approaching manchester picadilly tweet all da hotel
645,0,Mon Jun 15 17:48:39 2009,"@Capcom_Unity I'll take them on MvC2...that game is so fun, but so hard to find  I finally got myself a copy a little while ago",user ill take mvc 2that game fun hard find finally got copy little ago
646,1,Tue Jun 02 05:30:05 2009,"I've been picked up to Verseghy, my secondary school... fuckin cool ",ive picked verseghy secondary school fucking cool
647,0,Sun May 31 08:33:40 2009,Thinks smoked-salmon flavored cream cheese w/ my Sunday morning bagel is good but cannot compare to real Lox (+ still stung by Cavs' loss ,think smokedsalmon flavored cream cheese w sunday morning bagel good cannot compare real lox still stung cap loss
648,0,Mon Jun 15 15:23:20 2009,"@Stefni127 I'm knackered tho, got college at 9am ",user im knackered tho got college 9am
649,0,Sun May 03 08:24:21 2009,sunday= homework day ,sunday homework day
650,1,Fri Jun 05 22:43:09 2009,@Dani_H ...and &quot;too mean?&quot; Bring it on. I'm not easily offended. Thanks for the support Girlfriend!  ,user quattro meanquot bring im easily offended thanks support girlfriend
651,1,Mon Jun 01 13:24:10 2009,going to bed . ,going bed
652,1,Wed Jun 03 01:58:45 2009,@XGraceStAcKX naww thanks  x,user name thanks x
653,0,Thu May 14 04:45:44 2009,@ajmennuti http://twitpic.com/54r0g - wow it looks the same!  sorry I couldn't do it( lesson here: don't have kids),user user wow look sorry couldnt lesson dont kid
654,0,Thu Jun 25 10:08:02 2009,What're we doing?! ,where
655,0,Thu Jun 25 04:39:18 2009,@BoobiKitti well i can - cant have both so have to choose one! ,user well cant choose one
656,1,Fri May 29 22:44:37 2009,I MADE IT LOOK GOOOOD! ,made look good
657,1,Sun May 31 02:22:25 2009,"back from senayan city, met my elementary school in there, happy ",back seaman city met elementary school happy
658,0,Mon Jun 01 23:58:52 2009,BoBy is boring .. no one play with me  http://apps.facebook.com/dogbook/profile/view/6391349,body boring one play user
659,1,Fri Jun 05 16:24:40 2009,"wow, for standing up to the FAKE kristen stewart, i got 4 more followers...thanks to all new followers and hope you like my updates ",wow standing fake kristen stewart got 4 followersthanks new follower hope like update
660,1,Sun Jun 07 06:39:33 2009,@janw75  Same to you!  Happy Sunday!,user happy sunday
661,0,Wed Jun 17 21:41:02 2009,"@Emmetjuh App store seems to be working here in France, the iTunes music store however seemed to be down when I tried earlier today ",user app store seems working france itunes music store however seemed tried earlier today
662,1,Sat May 30 10:58:33 2009,"Bored of twittering all day? Go volunteer, help the less fortunate! Do something  u can twitter on ur cell anyways lol",bored wintering day go volunteer help le fortunate something u twitter ur cell anyways lol
663,0,Sun May 31 08:57:52 2009,NADAL IS OUT OF FRENCH OPEN!!! WHY DID YOU DO THIS TO ME RAFA!!!  Guess i jump on the Rog Fed band wagon!! ,naval french open afa guess jump rog fed band wagon
664,1,Tue Jun 16 08:16:33 2009,"Co-workers gave me card and money for graduation- none of them use twitter, but just in case- thx again! ",coworkers gave card money graduation none use twitter case thx
665,0,Thu Jun 18 14:32:31 2009,so sad I had to take my bellybutton ring off  got infected!,sad take bellybutton ring got infected
666,0,Sun May 17 00:03:38 2009,"@TaliyAllTimeLow oh yeah, cold case is quite the win. i also likeee pokemon! i just wish it was still on.. ",user oh yeah cold case quite win also like pokemon wish still
667,0,Tue Jun 16 10:50:50 2009,ow...shot down... ,shot
668,0,Sun May 31 06:18:56 2009,@DestinyHope92 lol Samee !! My stupid teacher told us all to make a book for kidss . I'm still on pagee 4 of 20 xD Eww HW&lt;//3 ,user lol same stupid teacher told u make book kid im still page 4 20 xd www halt 3
669,0,Mon Jun 01 20:26:25 2009,i really miss photoshop ,really miss photoshop
670,0,Fri May 22 05:22:34 2009,#webDU is over  #webinale in Berlin next. Also: 3./4. Juni in Heidelberg - 2 days of AIR training. Interested? DM me!!!!,web webinale berlin next also 34 juni heidelberg 2 day air training interested dm
671,1,Sat May 30 23:25:16 2009,"lots of time doing nothing and in bed seems to be doing the trick. still coughing, but sore throat abating. feeling much better ",lot time nothing bed seems trick still coughing sore throat acting feeling much better
672,0,Mon Jun 01 11:00:38 2009,@welcometogower thats a sad nature reserve post ,user thats sad nature reserve post
673,0,Sun May 10 19:20:08 2009,kayaked for five hours today on the lake with mom. got the sunburn from hell. my skin is on FIRE! i may die. time for more aloe.  ,kayak five hour today lake mom got sunburn hell skin fire may die time aloe
674,1,Mon Jun 01 05:22:01 2009,i found zoo tycoon 2! now i'm going to play it ,found zoo tycoon 2 im going play
675,0,Fri May 22 07:27:24 2009,docs signed me off with stress.... had another one of those stupid silly freakin panic attacks this morning ,doc signed stress another one stupid silly breaking panic attack morning
676,0,Mon Jun 01 10:45:17 2009,@alarmvsme You're not the only 1. Several more of my friends were laid off in PHX today. ,user youre 1 several friend laid phx today
677,1,Sun Apr 19 02:17:52 2009,Uh oh.you're really cute.! ,uh youre really cute
678,1,Sun May 03 22:16:48 2009,@Nancecy in a few days I will  I'm experiencing that whole 'law is a jealous  mistess' thing! It is so not cool!,user day im experiencing whole law jealous mistress thing cool
679,0,Sat Jun 20 17:26:48 2009,Did sooo much shopping today. Hooray for pantie shopping! Still haven't found my dream bathing suit though ,soon much shopping today hooray pantie shopping still havent found dream bathing suit though
680,0,Fri Jun 05 13:03:43 2009,"one of the hardest choices i ever hav 2 make, do i stay and go for the internship, or go home, get a job asap? considering how skint i am ",one hardest choice ever hav 2 make stay go internship go home get job asap considering skint
681,1,Fri May 01 22:46:03 2009,Ahhh once again a great and crazy night ,hhh great crazy night
682,1,Tue Jun 16 08:32:41 2009,SissyDawnie: @CokieTheCat - Marvelous on 10 cancer-free years!!!!! YAY!! *** Thanks! Yeah. We're all pretty psyched about that! ,sissydawnie user marvelous 10 cancerfree year yay thanks yeah pretty psyche
683,0,Tue Jun 16 08:26:28 2009,ok so the cutest puppy in the world needs dental work...      at least she doesnt have business interviews to go to!!!!,ok test puppy world need dental work least doesnt business interview go
684,1,Sun Jun 07 14:39:19 2009,"@roundgoldfish1 LOL I would never say that about Julie. Shes my best friend  lol But yeah, I have 2 little sisters and they are annoying",user lol would never say julie shes best friend lol yeah 2 little sister annoying
685,0,Thu Jun 18 22:47:35 2009,@MommaSalty All the fucking time. That's why it takes me so long ,user fucking time thats take long
686,1,Mon Jun 15 22:13:35 2009,"just watched my sister's sim wedding, wow... kinda craving guitar hero right now! and coffee ",watched sister sim wedding wow kinda craving guitar hero right coffee
687,1,Sun Jun 07 20:13:08 2009,"@lilcdawg can't stop listening to listen http://tinyurl.com/pboph6 in my opinion, better than the original ",user cant stop listening listen user opinion better original
688,0,Mon Apr 20 07:54:05 2009,breaking a toe is no way to start off a monday! ouch ,breaking toe way start monday such
689,1,Fri May 22 03:29:51 2009,@grahamwgreen a ripple of quiet applause makes it's way across our fair county...  ,user ripple quiet applause make way across fair county
690,1,Sun Jun 07 05:54:52 2009,Just swam in an empty swimming pool in Manchester. 354 mile drive home now ,swam empty swimming pool manchester 354 mile drive home
691,1,Sun May 31 05:04:37 2009,@thebrianposehn say hi to steve for me ,user say hi steve
692,1,Mon Jun 15 09:38:08 2009,I'm puppy-sitting on wensday  Sis &lt;3,im puppysitting wednesday si lt3
693,0,Wed Jun 17 05:45:30 2009,@keeptheheat mr universe couldn't even tuck me in ,user mr universe couldnt even tuck
694,1,Sat May 30 08:06:57 2009,R is making me coffee! What a great way to start off the day ,r making coffee great way start day
695,1,Wed Jun 03 02:06:53 2009,hearing the song of Christmas and suddenly made a plan for taking leave on December 2009 .. I'll be home for Christmas ,hearing song christmas suddenly made plan taking leave december 2009 ill home christmas
696,1,Sat Apr 18 22:32:02 2009,"@scottfaithfull nope, still here ",user note still
697,1,Wed Jun 03 04:23:28 2009,"@giblahoj , REALY are you in spain?? can you come to Santander?? (is a nice place with a fantastic beach)^^ I'M WAITING YOUR ANSWER ",user really spain come santander nice place fantastic beach im waiting answer
698,1,Wed Jun 03 06:44:34 2009,Woot!  mum actually gone for a week .. i feel as if a loud buzzing/nagging noise in my ear just disappeared ,foot mum actually gone week feel loud buzzingnagging noise ear disappeared
699,0,Mon Jun 15 18:17:11 2009,Hiks.. tadi malem Chelsy muntah sampe 4x.. Poor girl .. ,his taxi male chess month same 4x poor girl
700,1,Sun May 17 06:52:18 2009,MY HIPTOP IS BROKEN!!!! OMFG SO PISSED! BMTH was AWESOME though ,hiphop broken omg pissed both awesome though
701,0,Fri May 29 02:29:38 2009,I failed my maths exam today. fxxxmylife ,failed math exam today fxxxmylife
702,1,Sun May 31 11:32:09 2009,"@work,eating chips &amp; talking with friends ",usereating chip amp talking friend
703,1,Sun May 31 16:13:53 2009,@M0t0rBreath Food is rarely any good on the flights... but will remedy that now in LA. The guys keep screaming for beer and burritos! ,user food rarely good flight remedy la guy keep screaming beer barrio
704,1,Mon Jun 01 07:12:28 2009,@SongzYuuup hurry up and come to dc ,user hurry come dc
705,1,Fri Jun 05 15:19:28 2009,@DarkUFO Whoot Calgary! ,user shoot calgary
706,1,Sun May 03 05:43:47 2009,"listening to mcfly, (8) wishing i could be with you , to share the view...(8)   Xx ",listening fly 8 wishing could share view 8 xx
707,0,Mon Jun 15 05:55:04 2009,miss my home ,miss home
708,0,Sun May 03 19:45:28 2009,I am fighting a loseing battle with the blood sucking bugs ,fighting losing battle blood sucking bug
709,1,Sat May 30 20:37:17 2009,Just made a twitter ,made twitter
710,1,Fri May 22 05:22:35 2009,"5:23 am, and I never did mischief.  Guess I'll go to bed.",523 never mischief guess ill go bed
711,1,Mon Jun 01 07:32:43 2009,"Morning everyone at twitter !  Feel bloated, soo not cool. So im wearing something not soo tight as usual todaay. ",morning everyone twitter feel bloated soo cool im wearing something soo tight usual today
712,0,Mon May 04 00:56:34 2009,done with math homework. monster fell asleep on me  txt me im lonely,done math homework monster fell asleep txt im lonely
713,0,Sun Apr 19 06:17:16 2009,"@julianne79 I know, I'm in Canberra. ",user know im canberra
714,0,Sun May 31 15:30:31 2009,"@nickgotskillz lol oh my gosh i sorrys, you didnt have sun screen? I have burning ",user lol oh josh sorry didnt sun screen burning
715,0,Sun Jun 21 04:26:13 2009,@Alchey Mornin' chica! Got mor of my tat done last night. Or should I say......this morning! Got done at 4am  ,user morning china got mor tat done last night saythis morning got done 4am
716,0,Sun May 31 07:58:50 2009,And now i'm alone ,im alone
717,0,Thu Jun 18 07:35:48 2009,Guys i want Enhancement !! Still this bonus track is missing from my Heart ,guy want enhancement still bonus track missing heart
