,LABEL,DATE_TIME,TEXT,sentence_count,token_count,tokens,words_starting_with_vowel,words_starting_with_consonant,UserNames,UserNamesCounts,URLs,URLCounts,Day
692,1,Mon Jun 15 09:38:08 2009,I'm puppy-sitting on wensday  Sis &lt;3,1,6,"[""I'm"", 'puppy-sitting', 'on', 'wensday', 'Sis', '&lt;3']",2,3,[],0,[],0,Mon
693,0,Wed Jun 17 05:45:30 2009,@keeptheheat mr universe couldn't even tuck me in ,1,8,"['@keeptheheat', 'mr', 'universe', ""couldn't"", 'even', 'tuck', 'me', 'in']",3,4,['@keeptheheat'],1,[],0,Wed
694,1,Sat May 30 08:06:57 2009,R is making me coffee! What a great way to start off the day ,2,15,"['R', 'is', 'making', 'me', 'coffee', '!', 'What', 'a', 'great', 'way', 'to', 'start', 'off', 'the', 'day']",3,10,[],0,[],0,Sat
695,1,Wed Jun 03 02:06:53 2009,hearing the song of Christmas and suddenly made a plan for taking leave on December 2009 .. I'll be home for Christmas ,3,22,"['hearing', 'the', 'song', 'of', 'Christmas', 'and', 'suddenly', 'made', 'a', 'plan', 'for', 'taking', 'leave', 'on', 'December', '2009', '..', ""I'll"", 'be', 'home', 'for', 'Christmas']",5,14,[],0,[],0,Wed
696,1,Sat Apr 18 22:32:02 2009,"@scottfaithfull nope, still here ",1,4,"['@scottfaithfull', 'nope,', 'still', 'here']",0,3,['@scottfaithfull'],1,[],0,Sat
697,1,Wed Jun 03 04:23:28 2009,"@giblahoj , REALY are you in spain?? can you come to Santander?? (is a nice place with a fantastic beach)^^ I'M WAITING YOUR ANSWER ",3,26,"['@giblahoj', ',', 'REALY', 'are', 'you', 'in', 'spain', '??', 'can', 'you', 'come', 'to', 'Santander', '??', '(is', 'a', 'nice', 'place', 'with', 'a', 'fantastic', 'beach)^^', ""I'M"", 'WAITING', 'YOUR', 'ANSWER']",7,15,['@giblahoj'],1,[],0,Wed
698,1,Wed Jun 03 06:44:34 2009,Woot!  mum actually gone for a week .. i feel as if a loud buzzing/nagging noise in my ear just disappeared ,2,22,"['Woot', '!', 'mum', 'actually', 'gone', 'for', 'a', 'week', '..', 'i', 'feel', 'as', 'if', 'a', 'loud', 'buzzing/nagging', 'noise', 'in', 'my', 'ear', 'just', 'disappeared']",8,11,[],0,[],0,Wed
699,0,Mon Jun 15 18:17:11 2009,Hiks.. tadi malem Chelsy muntah sampe 4x.. Poor girl .. ,3,12,"['Hiks', '..', 'tadi', 'malem', 'Chelsy', 'muntah', 'sampe', '4x', '..', 'Poor', 'girl', '..']",0,7,[],0,[],0,Mon
700,1,Sun May 17 06:52:18 2009,MY HIPTOP IS BROKEN!!!! OMFG SO PISSED! BMTH was AWESOME though ,3,13,"['MY', 'HIPTOP', 'IS', 'BROKEN', '!!!!', 'OMFG', 'SO', 'PISSED', '!', 'BMTH', 'was', 'AWESOME', 'though']",3,7,[],0,[],0,Sun
701,0,Fri May 29 02:29:38 2009,I failed my maths exam today. fxxxmylife ,1,8,"['I', 'failed', 'my', 'maths', 'exam', 'today', '.', 'fxxxmylife']",2,5,[],0,[],0,Fri
702,1,Sun May 31 11:32:09 2009,"@work,eating chips &amp; talking with friends ",1,7,"['@work', ',eating', 'chips', '&amp;', 'talking', 'with', 'friends']",2,4,['@work'],1,[],0,Sun
703,1,Sun May 31 16:13:53 2009,@M0t0rBreath Food is rarely any good on the flights... but will remedy that now in LA. The guys keep screaming for beer and burritos! ,3,27,"['@M0t0rBreath', 'Food', 'is', 'rarely', 'any', 'good', 'on', 'the', 'flights', '...', 'but', 'will', 'remedy', 'that', 'now', 'in', 'LA', '.', 'The', 'guys', 'keep', 'screaming', 'for', 'beer', 'and', 'burritos', '!']",5,18,['@M0t0rBreath'],1,[],0,Sun
704,1,Mon Jun 01 07:12:28 2009,@SongzYuuup hurry up and come to dc ,1,7,"['@SongzYuuup', 'hurry', 'up', 'and', 'come', 'to', 'dc']",2,4,['@SongzYuuup'],1,[],0,Mon
705,1,Fri Jun 05 15:19:28 2009,@DarkUFO Whoot Calgary! ,1,4,"['@DarkUFO', 'Whoot', 'Calgary', '!']",0,2,['@DarkUFO'],1,[],0,Fri
706,1,Sun May 03 05:43:47 2009,"listening to mcfly, (8) wishing i could be with you , to share the view...(8)   Xx ",1,18,"['listening', 'to', 'mcfly,', '(8)', 'wishing', 'i', 'could', 'be', 'with', 'you', ',', 'to', 'share', 'the', 'view', '...', '(8)', 'Xx']",1,12,[],0,[],0,Sun
707,0,Mon Jun 15 05:55:04 2009,miss my home ,1,3,"['miss', 'my', 'home']",0,2,[],0,[],0,Mon
708,0,Sun May 03 19:45:28 2009,I am fighting a loseing battle with the blood sucking bugs ,1,11,"['I', 'am', 'fighting', 'a', 'loseing', 'battle', 'with', 'the', 'blood', 'sucking', 'bugs']",3,8,[],0,[],0,Sun
709,1,Sat May 30 20:37:17 2009,Just made a twitter ,1,4,"['Just', 'made', 'a', 'twitter']",1,2,[],0,[],0,Sat
710,1,Fri May 22 05:22:35 2009,"5:23 am, and I never did mischief.  Guess I'll go to bed.",3,14,"['5:23', 'am,', 'and', 'I', 'never', 'did', 'mischief', '.', 'Guess', ""I'll"", 'go', 'to', 'bed', '.']",4,7,[],0,[],0,Fri
711,1,Mon Jun 01 07:32:43 2009,"Morning everyone at twitter !  Feel bloated, soo not cool. So im wearing something not soo tight as usual todaay. ",4,22,"['Morning', 'everyone', 'at', 'twitter', '!', 'Feel', 'bloated,', 'soo', 'not', 'cool', '.', 'So', 'im', 'wearing', 'something', 'not', 'soo', 'tight', 'as', 'usual', 'todaay', '.']",5,13,[],0,[],0,Mon
712,0,Mon May 04 00:56:34 2009,done with math homework. monster fell asleep on me  txt me im lonely,1,14,"['done', 'with', 'math', 'homework', '.', 'monster', 'fell', 'asleep', 'on', 'me', 'txt', 'me', 'im', 'lonely']",3,9,[],0,[],0,Mon
713,0,Sun Apr 19 06:17:16 2009,"@julianne79 I know, I'm in Canberra. ",1,7,"['@julianne79', 'I', 'know,', ""I'm"", 'in', 'Canberra', '.']",3,2,['@julianne79'],1,[],0,Sun
714,0,Sun May 31 15:30:31 2009,"@nickgotskillz lol oh my gosh i sorrys, you didnt have sun screen? I have burning ",2,16,"['@nickgotskillz', 'lol', 'oh', 'my', 'gosh', 'i', 'sorrys,', 'you', 'didnt', 'have', 'sun', 'screen', '?', 'I', 'have', 'burning']",3,11,['@nickgotskillz'],1,[],0,Sun
715,0,Sun Jun 21 04:26:13 2009,@Alchey Mornin' chica! Got mor of my tat done last night. Or should I say......this morning! Got done at 4am  ,5,25,"['@Alchey', ""Mornin'"", 'chica', '!', 'Got', 'mor', 'of', 'my', 'tat', 'done', 'last', 'night', '.', 'Or', 'should', 'I', 'say', '......', 'this', 'morning', '!', 'Got', 'done', 'at', '4am']",5,14,['@Alchey'],1,[],0,Sun
716,0,Sun May 31 07:58:50 2009,And now i'm alone ,1,4,"['And', 'now', ""i'm"", 'alone']",3,1,[],0,[],0,Sun
717,0,Thu Jun 18 07:35:48 2009,Guys i want Enhancement !! Still this bonus track is missing from my Heart ,2,14,"['Guys', 'i', 'want', 'Enhancement', '!!', 'Still', 'this', 'bonus', 'track', 'is', 'missing', 'from', 'my', 'Heart']",3,9,[],0,[],0,Thu
718,1,Sun Jun 07 14:21:08 2009,@treadonmydreams yes please ,1,3,"['@treadonmydreams', 'yes', 'please']",0,2,['@treadonmydreams'],1,[],0,Sun
719,0,Fri Jun 19 14:55:08 2009,"@sweetney Yes, originally, but like we said: We're LATE, LATE I tell you! We're guilt-ridden enough, don't make me cry  Next week I swear.",2,26,"['@sweetney', 'Yes,', 'originally,', 'but', 'like', 'we', 'said:', ""We're"", 'LATE,', 'LATE', 'I', 'tell', 'you', '!', ""We're"", 'guilt-ridden', 'enough,', ""don't"", 'make', 'me', 'cry', 'Next', 'week', 'I', 'swear', '.']",4,19,['@sweetney'],1,[],0,Fri
720,1,Tue Jun 16 05:26:24 2009,"@itsgabbith  i am lucky as i have a lovely,sweet and caring mom ",1,12,"['@itsgabbith', 'i', 'am', 'lucky', 'as', 'i', 'have', 'a', 'lovely,sweet', 'and', 'caring', 'mom']",7,5,['@itsgabbith'],1,[],0,Tue
721,1,Sun May 10 19:36:32 2009,Read a few chapters before hitting the laptop today. Now laptop time ends due to growing vision headache. And it's lunchtime ,5,23,"['Read', 'a', 'few', 'chapters', 'before', 'hitting', 'the', 'laptop', 'today', '.', 'Now', 'laptop', 'time', 'ends', 'due', 'to', 'growing', 'vision', 'headache', '.', 'And', ""it's"", 'lunchtime']",4,16,[],0,[],0,Sun
722,0,Sun May 31 08:46:06 2009,@agingbackwards have a lovely Sunday. Enjoy this beautiful day as I am @ work.  ,3,16,"['@agingbackwards', 'have', 'a', 'lovely', 'Sunday', '.', 'Enjoy', 'this', 'beautiful', 'day', 'as', 'I', 'am', '@', 'work', '.']",6,7,['@agingbackwards'],1,[],0,Sun
723,1,Tue Jun 02 05:20:23 2009,@AnnA_BaMbiNa heheheh!! sending all my love to you!! ,2,10,"['@AnnA_BaMbiNa', 'heheheh', '!!', 'sending', 'all', 'my', 'love', 'to', 'you', '!!']",2,6,['@AnnA_BaMbiNa'],1,[],0,Tue
724,0,Thu Jun 25 04:50:16 2009,i hate it im not yet done to my homework!! ,1,11,"['i', 'hate', 'it', 'im', 'not', 'yet', 'done', 'to', 'my', 'homework', '!!']",3,7,[],0,[],0,Thu
725,0,Sun Jun 07 07:40:52 2009,@Olliez0r I've got like 1 referral ,1,6,"['@Olliez0r', ""I've"", 'got', 'like', '1', 'referral']",2,3,['@Olliez0r'],1,[],0,Sun
726,1,Sun May 17 07:57:54 2009,Ooh yeah and we both put on heavy makeup and hoodies and listened to N-dubz like chavs ,1,17,"['Ooh', 'yeah', 'and', 'we', 'both', 'put', 'on', 'heavy', 'makeup', 'and', 'hoodies', 'and', 'listened', 'to', 'N-dubz', 'like', 'chavs']",5,12,[],0,[],0,Sun
727,1,Mon Jun 15 05:14:47 2009,@Siruveru  which sport do u play? I just want to know,2,12,"['@Siruveru', 'which', 'sport', 'do', 'u', 'play', '?', 'I', 'just', 'want', 'to', 'know']",2,8,['@Siruveru'],1,[],0,Mon
728,0,Fri Jun 19 09:04:18 2009,My car was the unfortuate victim of a bird with what looks like severe diarrhea. ,1,16,"['My', 'car', 'was', 'the', 'unfortuate', 'victim', 'of', 'a', 'bird', 'with', 'what', 'looks', 'like', 'severe', 'diarrhea', '.']",3,11,[],0,[],0,Fri
729,0,Sun Jun 21 00:10:24 2009,@inez_13 Yeah ,1,2,"['@inez_13', 'Yeah']",1,1,['@inez_13'],1,[],0,Sun
730,1,Mon May 18 06:26:34 2009,is dealing with the fact that he is at work by reminding himself that he gets to leave early to go to RXP today!  ,1,25,"['is', 'dealing', 'with', 'the', 'fact', 'that', 'he', 'is', 'at', 'work', 'by', 'reminding', 'himself', 'that', 'he', 'gets', 'to', 'leave', 'early', 'to', 'go', 'to', 'RXP', 'today', '!']",4,20,[],0,[],0,Mon
731,0,Sun May 03 03:20:38 2009,@Guerrillas what the! i totally remembered to tune in tonight and got simpsons re-runs ,2,15,"['@Guerrillas', 'what', 'the', '!', 'i', 'totally', 'remembered', 'to', 'tune', 'in', 'tonight', 'and', 'got', 'simpsons', 're-runs']",3,10,['@Guerrillas'],1,[],0,Sun
732,0,Fri Jun 19 19:31:48 2009,"Last night, was crying for my kitty who passed away ",1,10,"['Last', 'night,', 'was', 'crying', 'for', 'my', 'kitty', 'who', 'passed', 'away']",1,8,[],0,[],0,Fri
733,0,Fri Jun 19 17:29:02 2009,Leaving san diego   I wanted to stay the night,1,9,"['Leaving', 'san', 'diego', 'I', 'wanted', 'to', 'stay', 'the', 'night']",1,7,[],0,[],0,Fri
734,0,Mon Jun 15 19:04:21 2009,doing nutin. ,1,3,"['doing', 'nutin', '.']",0,1,[],0,[],0,Mon
735,0,Sun May 31 09:50:56 2009,@danni_jones i know. I WANT THEM.  im seriously thinking of buying one online. except...it might be in portuguese... :|,3,25,"['@danni_jones', 'i', 'know', '.', 'I', 'WANT', 'THEM', '.', 'im', 'seriously', 'thinking', 'of', 'buying', 'one', 'online', '.', 'except', '...', 'it', 'might', 'be', 'in', 'portuguese', '...', ':|']",9,9,['@danni_jones'],1,[],0,Sun
736,0,Mon Jun 22 13:51:55 2009,at home crying...anyone want to make me feel better ,1,11,"['at', 'home', 'crying', '...', 'anyone', 'want', 'to', 'make', 'me', 'feel', 'better']",2,8,[],0,[],0,Mon
737,0,Sun Jun 07 06:33:13 2009,Can't be bothered going home ,1,5,"[""Can't"", 'be', 'bothered', 'going', 'home']",0,4,[],0,[],0,Sun
738,0,Fri May 29 19:45:43 2009,"@heyheyybonaaann Sadly, no.  And I would be too busy raping Nick to kidnap 'em. Hahaaa. Hby?",5,20,"['@heyheyybonaaann', 'Sadly,', 'no', '.', 'And', 'I', 'would', 'be', 'too', 'busy', 'raping', 'Nick', 'to', 'kidnap', ""'em"", '.', 'Hahaaa', '.', 'Hby', '?']",3,12,['@heyheyybonaaann'],1,[],0,Fri
739,1,Mon May 04 04:12:54 2009,"Went to see Priscilla Ahn last night, was amazin! so were the bands before her actually ",2,17,"['Went', 'to', 'see', 'Priscilla', 'Ahn', 'last', 'night,', 'was', 'amazin', '!', 'so', 'were', 'the', 'bands', 'before', 'her', 'actually']",3,12,[],0,[],0,Mon
740,1,Sun Jun 07 05:04:28 2009,watching the start of the Turkish Grand Prix  - go Jenson! ,1,12,"['watching', 'the', 'start', 'of', 'the', 'Turkish', 'Grand', 'Prix', '-', 'go', 'Jenson', '!']",1,8,[],0,[],0,Sun
741,1,Mon Jun 01 09:11:34 2009,It was soooo funny  would have been even more if xxLenaxo would have been there  love u all x3 having a barbecue,1,22,"['It', 'was', 'soooo', 'funny', 'would', 'have', 'been', 'even', 'more', 'if', 'xxLenaxo', 'would', 'have', 'been', 'there', 'love', 'u', 'all', 'x3', 'having', 'a', 'barbecue']",6,16,[],0,[],0,Mon
742,0,Sun May 17 10:53:21 2009,BB has revoked my member badge on MLP. ,1,9,"['BB', 'has', 'revoked', 'my', 'member', 'badge', 'on', 'MLP', '.']",1,6,[],0,[],0,Sun
743,1,Sat Jun 06 12:34:33 2009,is with her hunny &amp; @apauley88 &amp; ty.  this weekend will be A M A Z I N G!!! http://is.gd/QAaz,2,22,"['is', 'with', 'her', 'hunny', '&amp;', '@apauley88', '&amp;', 'ty', '.', 'this', 'weekend', 'will', 'be', 'A', 'M', 'A', 'Z', 'I', 'N', 'G', '!!!', 'http://is.gd/QAaz']",8,13,['@apauley88'],1,['http://is.gd/QAaz'],1,Sat
744,1,Sat Jun 06 00:35:28 2009,"@thealaskanking Don't think so, they're doing the US/Canada then Japan. Check out www.paramore.net/shows for all their upcoming gigs ",3,19,"['@thealaskanking', ""Don't"", 'think', 'so,', ""they're"", 'doing', 'the', 'US/Canada', 'then', 'Japan', '.', 'Check', 'out', 'www.paramore.net/shows', 'for', 'all', 'their', 'upcoming', 'gigs']",4,13,['@thealaskanking'],1,['www.paramore.net/shows'],1,Sat
745,0,Sun Apr 19 00:39:08 2009,boring Sunday ,1,2,"['boring', 'Sunday']",0,1,[],0,[],0,Sun
746,0,Sun Jun 21 04:52:18 2009,"Hungover, UGH!!  ",1,3,"['Hungover,', 'UGH', '!!']",1,0,[],0,[],0,Sun
747,1,Tue Jun 16 07:04:42 2009,Addicted to @THEmandymoore 's i could break your heart any day of the week ,1,14,"['Addicted', 'to', '@THEmandymoore', ""'s"", 'i', 'could', 'break', 'your', 'heart', 'any', 'day', 'of', 'the', 'week']",4,8,['@THEmandymoore'],1,[],0,Tue
748,1,Sun Jun 07 21:10:36 2009,Finally home. Super tired so just going to bed ,3,10,"['Finally', 'home', '.', 'Super', 'tired', 'so', 'just', 'going', 'to', 'bed']",0,8,[],0,[],0,Sun
749,1,Fri May 29 17:41:06 2009,"@irgxana http://twitpic.com/680rp - Well that is quite imaginative, but then, I would expect no less from my Sensei ",1,18,"['@irgxana', 'http://twitpic.com/680rp', '-', 'Well', 'that', 'is', 'quite', 'imaginative,', 'but', 'then,', 'I', 'would', 'expect', 'no', 'less', 'from', 'my', 'Sensei']",5,12,['@irgxana'],1,['http://twitpic.com/680rp'],1,Fri
750,1,Sun Apr 19 04:53:39 2009,@rhetthislop I hope you'll be sending an invoice to Amcom for the damage. ,1,14,"['@rhetthislop', 'I', 'hope', ""you'll"", 'be', 'sending', 'an', 'invoice', 'to', 'Amcom', 'for', 'the', 'damage', '.']",4,8,['@rhetthislop'],1,[],0,Sun
751,0,Thu Jun 18 12:59:11 2009,butterfly effect just made me cry ,1,6,"['butterfly', 'effect', 'just', 'made', 'me', 'cry']",1,4,[],0,[],0,Thu
752,1,Tue Jun 02 04:56:14 2009,just finished his first year of uni ,1,7,"['just', 'finished', 'his', 'first', 'year', 'of', 'uni']",2,4,[],0,[],0,Tue
753,1,Tue Jun 02 23:15:09 2009,After the last few day this morning is a little dull outside so hopefully a cooler day head for all ,1,20,"['After', 'the', 'last', 'few', 'day', 'this', 'morning', 'is', 'a', 'little', 'dull', 'outside', 'so', 'hopefully', 'a', 'cooler', 'day', 'head', 'for', 'all']",6,14,[],0,[],0,Tue
754,1,Tue Jun 16 02:08:43 2009,"Attacking migrants? http://tinyurl.com/mtq5u2 - Students occupy SOAS - Get in lads, lets all get #politiCOOL  Iran eat your heart out!",2,22,"['Attacking', 'migrants', '?', 'http://tinyurl.com/mtq5u2', '-', 'Students', 'occupy', 'SOAS', '-', 'Get', 'in', 'lads,', 'lets', 'all', 'get', '#politiCOOL', 'Iran', 'eat', 'your', 'heart', 'out', '!']",7,10,[],0,['http://tinyurl.com/mtq5u2'],1,Tue
755,0,Sun Jun 07 12:09:01 2009,I have no coke ,1,4,"['I', 'have', 'no', 'coke']",1,3,[],0,[],0,Sun
756,0,Sun Jun 21 02:15:24 2009,"morning, up not too late...my throat is giving me so much pain right now ",1,16,"['morning,', 'up', 'not', 'too', 'late', '...', 'my', 'throat', 'is', 'giving', 'me', 'so', 'much', 'pain', 'right', 'now']",2,11,[],0,[],0,Sun
757,1,Mon Jun 01 23:26:38 2009,@synisterchyck Happy birthday fellow Gemini! ,1,6,"['@synisterchyck', 'Happy', 'birthday', 'fellow', 'Gemini', '!']",0,4,['@synisterchyck'],1,[],0,Mon
758,1,Tue Jun 16 08:01:49 2009,@calebgardner Its soooo much fun   Btw - adorable picture - is that your kid? ,1,15,"['@calebgardner', 'Its', 'soooo', 'much', 'fun', 'Btw', '-', 'adorable', 'picture', '-', 'is', 'that', 'your', 'kid', '?']",3,8,['@calebgardner'],1,[],0,Tue
759,0,Tue Apr 21 02:01:44 2009,Good morning all looks like i'll be off the bike today but doing claims in the car ,1,17,"['Good', 'morning', 'all', 'looks', 'like', ""i'll"", 'be', 'off', 'the', 'bike', 'today', 'but', 'doing', 'claims', 'in', 'the', 'car']",4,12,[],0,[],0,Tue
760,0,Sun Jun 07 16:00:30 2009,Really really want the new series of heroes to start..i miss my weeky dose of milo  Xx,1,19,"['Really', 'really', 'want', 'the', 'new', 'series', 'of', 'heroes', 'to', 'start', '..', 'i', 'miss', 'my', 'weeky', 'dose', 'of', 'milo', 'Xx']",3,14,[],0,[],0,Sun
761,1,Wed Jun 03 02:20:27 2009,@Open_Book giving away stock is always a good idea ,1,9,"['@Open_Book', 'giving', 'away', 'stock', 'is', 'always', 'a', 'good', 'idea']",6,3,['@Open_Book'],1,[],0,Wed
762,0,Mon Jun 15 13:13:24 2009,ah balls! windies go through to semis &amp; England are out. stupid fuppin English rain cocking it up for us again. so close  #cricket,2,27,"['ah', 'balls', '!', 'windies', 'go', 'through', 'to', 'semis', '&amp;', 'England', 'are', 'out', '.', 'stupid', 'fuppin', 'English', 'rain', 'cocking', 'it', 'up', 'for', 'us', 'again', '.', 'so', 'close', '#cricket']",10,13,[],0,[],0,Mon
763,0,Thu Jun 25 00:41:07 2009,Can sleep tonight either. ,1,5,"['Can', 'sleep', 'tonight', 'either', '.']",1,2,[],0,[],0,Thu
764,1,Fri Jun 05 13:32:50 2009,@plaintruthiness now that was just cold   we are glad that so many folks are following us... did help us get the word out.  #PANYNJ,1,26,"['@plaintruthiness', 'now', 'that', 'was', 'just', 'cold', 'we', 'are', 'glad', 'that', 'so', 'many', 'folks', 'are', 'following', 'us', '...', 'did', 'help', 'us', 'get', 'the', 'word', 'out', '.', '#PANYNJ']",5,17,['@plaintruthiness'],1,[],0,Fri
765,0,Sun May 17 00:09:31 2009,Can't wait to see @kurn Monday. So much to talk about such little time. ,3,16,"[""Can't"", 'wait', 'to', 'see', '@kurn', 'Monday', '.', 'So', 'much', 'to', 'talk', 'about', 'such', 'little', 'time', '.']",1,11,['@kurn'],1,[],0,Sun
766,1,Wed Jun 03 06:40:33 2009,@AkankshaGoel my brother @sreenet! you should fly him in for your seminar ,2,13,"['@AkankshaGoel', 'my', 'brother', '@sreenet', '!', 'you', 'should', 'fly', 'him', 'in', 'for', 'your', 'seminar']",2,9,"['@AkankshaGoel', '@sreenet']",2,[],0,Wed
767,1,Sun Jun 07 08:56:43 2009,just learned the hoedown throwdown  its not soo difficult but i have to practise it to do it perfect hahaha boom clap  now learning SWL,1,25,"['just', 'learned', 'the', 'hoedown', 'throwdown', 'its', 'not', 'soo', 'difficult', 'but', 'i', 'have', 'to', 'practise', 'it', 'to', 'do', 'it', 'perfect', 'hahaha', 'boom', 'clap', 'now', 'learning', 'SWL']",4,20,[],0,[],0,Sun
768,1,Sun Jun 07 21:00:18 2009,@_writersblock_ Thanks! Got to start planning the BBQs!! ,2,10,"['@_writersblock_', 'Thanks', '!', 'Got', 'to', 'start', 'planning', 'the', 'BBQs', '!!']",0,7,['@_writersblock_'],1,[],0,Sun
769,1,Tue Apr 07 06:04:57 2009,"@totzhatz sometimes I wish I lived in a small town  We really like visiting my inlaws- such a relaxed pace, so nice. Esp in summer!",3,27,"['@totzhatz', 'sometimes', 'I', 'wish', 'I', 'lived', 'in', 'a', 'small', 'town', 'We', 'really', 'like', 'visiting', 'my', 'inlaws-', 'such', 'a', 'relaxed', 'pace,', 'so', 'nice', '.', 'Esp', 'in', 'summer', '!']",8,16,['@totzhatz'],1,[],0,Tue
770,1,Fri May 01 20:55:24 2009,Excited for @gypsyhippie to maybe come to sheffield with me and Red Bull Flugtag  next year...haha..road trip to Texas!,1,24,"['Excited', 'for', '@gypsyhippie', 'to', 'maybe', 'come', 'to', 'sheffield', 'with', 'me', 'and', 'Red', 'Bull', 'Flugtag', 'next', 'year', '...', 'haha', '..', 'road', 'trip', 'to', 'Texas', '!']",2,16,['@gypsyhippie'],1,[],0,Fri
771,1,Sat May 09 19:15:46 2009,Caps lost. ARGH! But HP game evening was much fun ,3,12,"['Caps', 'lost', '.', 'ARGH', '!', 'But', 'HP', 'game', 'evening', 'was', 'much', 'fun']",2,7,[],0,[],0,Sat
772,1,Sat May 30 07:43:00 2009,@savorthethyme I LOVE Quinoa... I can even pronounce it right!  enjoy your Saturday!,4,16,"['@savorthethyme', 'I', 'LOVE', 'Quinoa', '...', 'I', 'can', 'even', 'pronounce', 'it', 'right', '!', 'enjoy', 'your', 'Saturday', '!']",5,7,['@savorthethyme'],1,[],0,Sat
773,1,Sat May 30 04:01:16 2009,feeling great on this gorgeous sunny day ,1,7,"['feeling', 'great', 'on', 'this', 'gorgeous', 'sunny', 'day']",1,5,[],0,[],0,Sat
774,0,Sun May 10 04:42:20 2009,"@tommcfly hi tom! I miss when you spoke Portuguese in google translate! I love you so much man! Please, answer me! I need you man!  xx",6,31,"['@tommcfly', 'hi', 'tom', '!', 'I', 'miss', 'when', 'you', 'spoke', 'Portuguese', 'in', 'google', 'translate', '!', 'I', 'love', 'you', 'so', 'much', 'man', '!', 'Please,', 'answer', 'me', '!', 'I', 'need', 'you', 'man', '!', 'xx']",5,20,['@tommcfly'],1,[],0,Sun
