,LABEL,DATE_TIME,TEXT,PREPROCESSED_TEXT
1058,1,Sat May 09 21:56:32 2009,@kel7alpha I only happened to look on a random chance. Timing is everything. ,happen look random chanc time everyth
1059,1,Mon May 04 05:03:06 2009,@JessClarke as a proper journo I would have to agree with you 100%! ,proper journ would agre 100
1060,0,Wed Jun 17 08:32:33 2009,well thunderstorms are out of the forecast  ah well... dont forget to follow @peterfacinelli,well thunderstorm forecast ah well dont forget follow
1061,1,Fri Jun 05 14:21:09 2009,@kellyprovence HI!!  What's FF?   watching Twilight again- &quot;Is it not enuf just to have a long &amp; happy life with me&quot;. Aww...can't gt enuf,hi ff watch twilight quotenuf long amp happi life quot await enu
1062,0,Sun May 31 00:07:17 2009,"@phillygoat lol, I know right! I would have a kindle but I can't read the books I have! ",lol know right would kindli read book
1063,0,Sun May 17 01:49:01 2009,@KGyall TODAY MANNN. SNIFF SNIFF ,today mann sniff sniff
1064,1,Fri May 22 05:38:43 2009,"@SoloRunner 01:30 tomorrow morning, probably a pretty comformfortable time you ",0130 tomorrow morn probabl pretti comformfort time
1065,1,Sun May 31 08:59:25 2009,at church then hanging with my bestieee. ,church hang besieg
1066,1,Mon Jun 15 03:01:17 2009,Sat waiting for a fry up   http://yfrog.com/0fvoqj,sat wait fri
1067,1,Tue Jun 16 00:20:03 2009,@DJMiles_LIVE105 you love life &amp; life loves you! ,love life amp life love
1068,0,Fri Jun 19 04:11:55 2009,boring... we don't know wht to do and that's verry... very... ,bore know who veri
1069,0,Thu Jun 18 16:36:44 2009,Can't believe jeremy's already Graduating  off to the ceremony...,believ jeremyalreadi graduat ceremoni
1070,1,Sat Jun 06 10:15:58 2009,I'll be pouring wine at the Rock Wall open house next week can't wait!  One for you one for me One for you one for me ,pour wine rock wall open hous next week wait one one one one
1071,1,Mon Jun 01 06:30:33 2009,@lirael not bad for a monday... ,bad monday
1072,1,Mon May 18 05:15:15 2009,"@rebeccao372 am off on yet another mountain challenge in Jan, will be getting loads more in this year here as usual ",yet anoth mountain challeng jan get load year usual
1073,0,Fri Jun 19 21:00:58 2009,"@phatfffat D  I got myself in trouble,so i wont be there when you get back.But I love you &amp; tonight was so fun  xox.",got troublewont get backlog amp tonight fun box
1074,0,Thu Jun 04 22:46:40 2009,goodness I didn't have dinner and I had cheese on my pizza for lunch.  I need food  I'm getting some serious cramps from the dairy,good dinner chees pizza lunch need food get seriou camp dairi
1075,0,Sun Jun 07 20:10:16 2009,"I'm bawling at the moment, stupid titanic gets me everytime  ",bowl moment stupid titan get overtim
1076,1,Mon Jun 01 23:58:13 2009,K. Eleclit was actually nice today. My classmate isn't as annoying as he was noong first day. He's cute na now ,k elect actual nice today classmat annoy noon first day cute na
1077,1,Mon Jun 15 17:25:36 2009,"@charltonbrooker appallingly late but:tv writers screenwipe was so good, i adored it. also, christian kid's puppets disturbed me for life ",appal late tv writer screenwip good adorn also christian kidpuppet disturb life
1078,0,Sat May 30 14:06:04 2009,@gina_pina_14 @aristeia It hit me ever since he did that last pressy conf  I cried when I saw the hugging. I'm a jumbled mess of emotions!,hit ever sinc last press conf cri saw tag fumbl mess emot
1079,1,Fri May 29 09:46:43 2009,@theOlsens now are they the real ones or fakes? lol I guess ill just trust yall on this ,real one fake lol guess ill trust all
1080,0,Mon May 18 02:31:03 2009,Off for more blood letting at the hospital !! ,blood let hospit
1081,1,Sat Jun 06 23:37:30 2009,@provokecreative night  I feel content tonight so sleep should come easy. Don't work too hard &amp; you too get some rest,night feel content tonight sleep come easi work hard amp get rest
1082,1,Sun May 31 17:54:22 2009,@LaBela22 insane and intense. breaking beds is not cool. lol ,insan intens break bed cool lol
1083,0,Wed Jun 17 06:50:26 2009,@AsamAhmad Like toothpaste ,like toothpast
1084,1,Sun Jun 07 07:38:03 2009,"@Abbie12 A lot of women are sad right now, &quot;why John Lloyd?&quot;  heheh",lot women sad right quotjohn lloydquot here
1085,1,Wed Jun 03 09:52:11 2009,@Hilldeshaun Hill The word on the street is you need a new logo. Pick me pick me I am full of creativeness ,hill word street need new logo pick pick full creativ
1086,0,Sun Jun 14 22:50:23 2009,"wanted to make chocolate covered bananas, but had to settle for a banana split instead. ",want make chocol cover banana settl banana split instead
1087,1,Mon Jun 15 05:46:50 2009,@chiinarr watch it again! omg i've only watched for half an hour but I LOVE IT already  Twilight rocks,watch omg watch half hour love alreadi twilight rock
1088,0,Sun May 31 18:11:38 2009,Miley should have won that one ,miley one
1089,0,Mon May 18 06:24:21 2009,"@endorphite Aww poor you, its dried up here but dunno for how long. I got soaked earlier ",www poor dri dunno long got soak earlier
1090,1,Sun May 17 11:01:12 2009,@wishwishwish fiberwig!!! I think they'vestarted selling it overseas but it orginated from asia ,fiberwig think restart sell oversea origin asia
1091,1,Wed Jun 03 10:51:45 2009,@BrightGirl good news for me! I've got lots of kitty pics for you! ,good news got lot kitti pic
1092,1,Tue Jun 02 15:03:11 2009,"@KeithMelton99 You're welcome!  It was fun to run, though perhaps next time 20 or so should be my max. ",welcom fun run though perhap next time 20 max
1093,1,Fri May 22 07:15:59 2009,"@markhoppus Good morning, Mark  tudo bem? LOL &lt;3",good morn mark judo bem lol lt3
1094,0,Wed Jun 03 03:51:34 2009,"Bugger , why did they have to score a try !!  *sigh*",bigger score tri sigh
1095,1,Fri May 22 02:33:09 2009,@Khaldounj yeah LOL  what are you up to today?,yeah lol today
1096,0,Mon Jun 01 17:13:22 2009,@tommcfly why do you need to be so fucking perfect? ,need fuck perfect
1097,1,Sun May 03 23:57:31 2009,"@JonasAustralia hey,, When Does you show J.O.N.A.S air in australia?? i cant wait lol ",hey show air australia cant wait lol
1098,1,Fri May 29 19:30:30 2009,"I love thunderstorms  what a lovely evening. Now, to play Bubble Bobble on the Wii!",love thunderstorm love even play bubbl bubbl wii
1099,1,Fri May 29 18:49:49 2009,"@yelyahwilliams this is soooo williams, haha. hey, u look like the girl from Paramore! haha, just kidding ",soon william haha hey u look like girl paramor haha kid
1100,0,Mon Jun 01 15:57:04 2009,didnt have time to go to the pool today ,didnt time go pool today
1101,1,Sat Jun 06 22:03:10 2009,is talking to the boy of her dreams. ,talk boy dream
1102,0,Mon Jun 22 15:23:39 2009,Crap! Just realized i havn't written my blog yet for olive tree! ,crap realiz handwritten blog yet oliv tree
1103,0,Mon Jun 01 19:50:26 2009,"My mid term was hard as shit. I'm sure I passed it, but dam I don't think I got an A. ",mid term hard shit sure pass dam think got
1104,0,Sun Jun 07 20:16:53 2009,Pissed the Magic lost.  Talk about a disheartening loss ,piss magic lost talk dishearten loss
1105,0,Fri May 29 02:46:03 2009,nope no way in to stop  just have to put up wiv it,note way stop put div
1106,0,Tue Apr 07 04:34:42 2009,Cant seem to shake the blues away ,cant seem shake blue away
1107,0,Thu Jun 18 00:01:39 2009,hates hates hates Thursdays ,hate hate hate thursday
1108,1,Sun Apr 19 12:06:01 2009,@JoelyAh Just sent him an email for times etc ,sent email time etc
1109,0,Fri Jun 05 09:22:46 2009,"@spencermckinney Would've figured. Your birthday is in a month and a half, and I won't even be here to celebrate with you. ",wouldfigur birthday month half even celebr
1110,1,Sun Jun 07 20:27:17 2009,@jrfan8 Depends on what kind of video you make - could be funny!  (don't know the song....),depend kind video make could funni know song
1111,1,Sun May 17 22:05:11 2009,"@ted9k @doingwork Wish you guys were here in Wichita....it's Christmas night, reinacted ",wish guy wichitachristma night enact
1112,0,Sun May 17 00:58:16 2009,"Dammit, no Star Trek in Japan until the 29th. It continues to elude me ",summit star trek japan 29th continu blue
1113,1,Sun Apr 19 23:37:39 2009,The cat has settled himself on my lap and decided I am not going to work today. I can go with that ,cat settl lap decid go work today go
1114,1,Mon May 18 02:19:39 2009,So you are just looking at the back of guys and that isn't perving ?? You can't even be bothered with the face...women..shallow ,look back guy serv even bother facewomenshallow
1115,1,Mon May 04 02:42:26 2009,@TessMorris oh such faith.......YOU&quot;LL SEE........i tell you........YOOOOUUUUU&quot;LLLL SSSSSSEEEEEEEE! ,oh faithquotseetel yoooouuuuuquotlll sssssseeeeeeee
1116,0,Fri May 22 02:28:31 2009,"RAWR. I miss my bestie.  I cant appreciate my summer yet, until he gets back. GAH NEEN YA!!!",raw miss best cant appreci summer yet get back ga been ya
1117,0,Sun May 17 23:35:26 2009,looking at Guus Hiddink's departure pictures.. wants to weep ,look gun hiddinkdepartur pictur want keep
1118,0,Fri Jun 19 22:19:01 2009,"Ali didn't answer my text  I think she's asleep, it is awfully late for her... I'll call her tomorrows",ali answer text think asleep aw late call tomorrow
1119,1,Wed Jun 03 03:49:26 2009,"hey katie learn to count, you listed 4 names then said 5. wow i'm suchhh an idiot.  school and tanning. boston tomorrow! &lt;3.",hey kati learn count list 4 name said 5 wow such idiot school tan boston tomorrow lt3
1120,1,Wed Jun 03 08:19:58 2009,@bytera you are welcome ,welcom
1121,1,Mon May 04 02:43:11 2009,@bobbyllew your lisa rogers carpool is now my alltime fave!! Good work!! ,lisa roger cartoon alltim have good work
1122,1,Mon Jun 01 01:56:21 2009,@AnarborMike we love you too ,love
1123,1,Fri May 22 01:42:58 2009,"No More School For a Week, Im So Happyyyyyyyyyyyyyy ",school week im happyyyyyyyyyyyyyy
1124,1,Mon Jun 15 11:36:27 2009,following peterfacinelli &lt;3 i need to see him kick 211me's but AND see 211me singing to single ladies in a BIKINI  GO PETER! WE LOVE YOU!!,follow peterfacinelli lt3 need see kick 211mele 211me sing singl ladi bikini go peter love
1125,0,Mon Jun 15 03:54:22 2009,Summer is so close. Just three more days and 5 more midterms. ,summer close three day 5 midterm
1126,1,Sun May 10 05:48:18 2009,Good Morning Mothers    My Back Hurts Today. Couldnt Sleep in,good morn mother back hurt today couldnt sleep
1127,0,Mon Jun 15 18:10:51 2009,i #blamedrewscancer for my b'day falling on a glorious sunny day this year &amp; me being cooped up in the office all day ,blamedrewscanc bday fall gloriou sunni day year amp cool offic day
1128,1,Fri Jun 05 12:32:16 2009,Countdown for the Weekend! ,countdown weekend
1129,0,Fri May 29 01:20:03 2009,"@breagrant Thought you was one of the best on Heroes, pitty they are killing all of the good characters off  how do i use this thing!? lol",thought one best hero petti kill good charact use thing lol
1130,1,Sun May 17 20:42:21 2009,With the boyfriend. Life is good ,boyfriend life good
1131,0,Mon Jun 01 08:43:21 2009,vacation is almost over ,vacat almost
1132,1,Mon Jun 01 13:52:21 2009,Its always fun to go to the dentist!  my lip is numb.,alway fun go dentist lip num
1133,1,Mon Jun 01 22:45:46 2009,"@JasonHolder .. true, if we were ALL rich. But that'd have to mean everyone around the world ",true rich mean everyon around world
1134,1,Sun May 31 04:18:23 2009,@TomFelton Hey Tom! Will you go watch HBP when it's released?  Love from Singapore!,hey tom go watch hop releas love singapor
1135,1,Sun Apr 19 10:40:33 2009,@petewentz Whats the horoscope for Sagittarius and Pisces? ,what horoscop sagittariu piec
1136,1,Mon Jun 15 09:56:12 2009,"Woohoo!! Ad Lounge, MacLaren McCann &amp; SKETCH.ca - tomorrow on CBC Metro Morning. Listen to us at 5:45am! Talking about #artunexpected ",voodoo ad loung maclean mccain amp tomorrow cbc metro morn listen us 545am talk artunexpect
1137,0,Sun Jun 21 09:49:16 2009,"The heat has me in a coma, I slept for about 19 hours Saturday and I'm off to worst start today. ",heat coma slept 19 hour saturday worst start today
1138,1,Sun May 10 01:12:00 2009,"Morning all its beautiful out already, glorious sunshine. Wash and vacum car Done, fill with petrol Done, bbq stuff buy Done. ",morn beauti alreadi gloriou sunshin wash vacuum car done fill petrol done bb stuff buy done
1139,1,Sun Apr 19 02:28:31 2009,@Daein heLLo  i followed you ) haha..,hello follow haha
1140,1,Mon May 18 02:49:52 2009,Joanna took the Who Is Your Soulmate? quiz on facebook &amp; the result is Belongs With Someone With Rhythm! ,gonna took sulfat quiz facebook amp result belong someon rhythm
1141,1,Sun Jun 07 17:02:26 2009,"yesterday I went to a great party. it was awesome! just amazing. congratilations again, pauline ",yesterday went great parti awesom amaz congratul taglin
1142,1,Sat Jun 06 23:11:07 2009,chillen at Junyur's with peoples.  the festival was interesting.. wowww.,chiller junyurpeopl festiv interest www
1143,1,Sat May 16 23:54:55 2009,is thinking of new things.  &lt;3,think new thing lt3
1144,1,Mon Jun 15 15:46:28 2009,MISSION TRIPP  our one in the west side of florence got canceled! so we're goin to Birmingham! cant wait to see some lives changed!!!,mission trip one west side florenc got cancel go birmingham cant wait see live chang
1145,1,Mon Jun 15 16:45:08 2009,"Now I see everything I'd ever need, Is the boy in front of me.. He's Much Better... ",see everyth ever need boy front much better
1146,1,Fri May 22 00:16:22 2009,I ran today in McCormicks woods and I gotta say....nice place to go running! ,ran today mccormick wood gotta saynic place go run
1147,0,Fri Jun 19 11:48:21 2009,I just took my last final. School is out until late September. I should be stoked but I am kinda not...  #CSUSB,took last final school late septemb store kinda sub
1148,0,Sun May 10 08:59:25 2009,says my heart always feels like a rock is on it .  http://plurk.com/p/sy92g,say heart alway feel like rock
1149,0,Sun Jun 07 14:26:03 2009,"@Lisaclfc http://twitpic.com/6uohm, sorry ",sorri
1150,1,Sun May 31 01:03:55 2009,"@msdivamom &quot;...memory&quot;, then &quot;...tragedy&quot;  ",quotmemoryquot quottragedyquot
1151,0,Mon Jun 01 20:32:21 2009,At the diner with the chums...no french toast ,diner chumsfrench toast
1152,0,Sun May 03 10:16:37 2009,"@MsMandz aw, sorry to hear that ",aw sorri hear
1153,1,Fri May 22 07:54:07 2009,@MooChow that sounds awesome... ,sound awesom
1154,1,Fri May 22 03:01:35 2009,@akwatkins  I am laughing so hard!  You will get a call ,laugh hard get call
1155,0,Sun Jun 21 07:35:45 2009,I soooooo don't want to come home now... ,soooooo want come home
1156,0,Wed Jun 17 14:54:08 2009,@O2 Where is my MMS  I am still receiving those messages from you when I get an MMS instead of just the picture...can't send any either,mm still receiv messag get mm instead picturesend either
1157,1,Thu May 14 01:26:41 2009,On the train to Catania for a daytrip. A bit sore from the bike / swim / walk yesterday  Savoca was amazing. Worth the hassle.,train ataxia daytrip bit sore bike swim walk yesterday havoc amaz worth hassl
