LABEL,DATE_TIME,TEXT,preprocessed_text
0,Tue Jun 16 05:34:16 2009,"@BamTheDJ While prego 20 yrs ago for the 1st time, my migraines were horrid-I ended up in the ER for Demerol shots a few times   ((hugs))","['while', 'prev', 'yrs', 'ago', 'for', 'the', 'time', 'my', 'migraine', 'were', 'horrific', 'ended', 'up', 'in', 'the', 'er', 'for', 'demerol', 'shots', 'a', 'few', 'times', 'hugs']"
0,Mon Jun 15 00:59:28 2009,@chris_mccallum i think i'm going to go to the doc... just getting worse  study hard - you can do it!,"['i', 'think', 'im', 'going', 'to', 'go', 'to', 'the', 'doc', 'just', 'getting', 'worse', 'study', 'hard', 'you', 'can', 'do', 'it']"
1,Mon Jun 01 07:26:35 2009,I see a rainbow ,"['i', 'see', 'a', 'rainbow']"
1,Sat May 30 18:26:19 2009,@alojane ha it is now ,"['ha', 'it', 'is', 'now']"
1,Sun May 31 18:12:27 2009,@dannymcfly The Brazilian fans are truly the most passionate! Much love you forever! ILY (L) xoxo' ,"['the', 'brazilian', 'fans', 'are', 'truly', 'the', 'most', 'passionate', 'much', 'love', 'you', 'forever', 'il', 'l', 'oxo']"
1,Sun May 17 03:05:27 2009,"GoJo - you know, the stuff mechanics use - gets paint off hands (and faces, arms, legs). So, for the artists + painters, get some GoJo    ","['goo', 'you', 'know', 'the', 'stuff', 'mechanics', 'use', 'gets', 'paint', 'off', 'hands', 'and', 'faces', 'arms', 'legs', 'so', 'for', 'the', 'artists', 'painters', 'get', 'some', 'goo']"
1,Sun May 10 06:18:37 2009,@jason_mraz  i really love the song &quot;i'm yours&quot;  it makes me feel good! ,"['i', 'really', 'love', 'the', 'song', 'im', 'yours', 'it', 'makes', 'me', 'feel', 'good']"
1,Wed Jun 03 03:36:53 2009,say hello and smile to the sun ,"['say', 'hello', 'and', 'smile', 'to', 'the', 'sun']"
0,Sat May 02 00:14:43 2009,@bckwild I called u homie. Lol. I'm about 2 go to sleep now tho. I got to wake up @ 7am ,"['i', 'called', 'u', 'home', 'lol', 'im', 'about', 'go', 'to', 'sleep', 'now', 'tho', 'i', 'got', 'to', 'wake', 'up']"
1,Sun May 31 17:50:10 2009,@ashleytisdale http://twitpic.com/6ddox - cool. i wish i could be there  I hope you will win. Good luck  love you,"['cool', 'i', 'wish', 'i', 'could', 'be', 'there', 'i', 'hope', 'you', 'will', 'win', 'good', 'luck', 'love', 'you']"
0,Sun May 31 17:39:17 2009,i wish i was watching The Hills ,"['i', 'wish', 'i', 'was', 'watching', 'the', 'hills']"
1,Fri May 29 14:06:21 2009,@Mark_Sheldon Wow... another supportive tweet.  Thank you!!   #FollowFriday,"['wow', 'another', 'supportive', 'tweet', 'thank', 'you', 'followfriday']"
0,Sun May 31 07:59:43 2009,"Alrighty. Workin on a project then going off to work... aren't y'all jealous...x D  Awe, that was super illiterate ","['alright', 'working', 'on', 'a', 'project', 'then', 'going', 'off', 'to', 'work', 'arent', 'all', 'jealous', 'd', 'awe', 'that', 'was', 'super', 'illiterate']"
1,Sun May 31 17:32:04 2009,Lets play tennis grenade on bfheroes you know the name.. ,"['lets', 'play', 'tennis', 'grenade', 'on', 'heroes', 'you', 'know', 'the', 'name']"
1,Tue Jun 02 05:01:54 2009,Packing my bag to go to Lisbon! ,"['packing', 'my', 'bag', 'to', 'go', 'to', 'isbn']"
1,Fri Jun 05 10:41:14 2009,"than you do in your entire body....just accept their awesomeness, and give them a chance.  &lt;3","['than', 'you', 'do', 'in', 'your', 'entire', 'bodyjust', 'accept', 'their', 'awesomeness', 'and', 'give', 'them', 'a', 'chance']"
1,Wed Jun 03 06:26:32 2009,@Wallfish hel uva nice suggestion  thanks! now to get round to changing everything!!,"['hel', 'uva', 'nice', 'suggestion', 'thanks', 'now', 'to', 'get', 'round', 'to', 'changing', 'everything']"
1,Sun May 10 20:21:28 2009,@cjlenoil ok cool wat time where.... the wedding finishes at 12:45 in Saujana so gimme time to go bck n change &amp; al that... ,"['ok', 'cool', 'wat', 'time', 'where', 'the', 'wedding', 'finishes', 'at', 'in', 'sauna', 'so', 'gime', 'time', 'to', 'go', 'back', 'n', 'change', 'al', 'that']"
0,Mon May 18 04:17:04 2009,4:15am... awake with a serious headache... ,"['awake', 'with', 'a', 'serious', 'headache']"
0,Tue Jun 23 07:46:29 2009,"Again learning Quantum Mechanics.. I don't want to --&gt; Sun is shining outside, nice weather ","['again', 'learning', 'quantum', 'mechanics', 'i', 'dont', 'want', 'to', 'gt', 'sun', 'is', 'shining', 'outside', 'nice', 'weather']"
1,Tue Jun 02 22:33:23 2009,@TigerMarketing : I highly recommends you join www.m2e.asia You can earn money from free shareholder by dividends. Even you do NOTHING! ,"['i', 'highly', 'recommends', 'you', 'join', 'you', 'can', 'earn', 'money', 'from', 'free', 'shareholder', 'by', 'dividends', 'even', 'you', 'do', 'nothing']"
0,Fri Jun 05 23:27:24 2009,has nothin to wear  FML,"['has', 'nothing', 'to', 'wear', 'ml']"
1,Fri May 22 06:33:34 2009,You cant have awesoME with out me ,"['you', 'cant', 'have', 'awesome', 'with', 'out', 'me']"
0,Sat Jun 20 06:34:45 2009,Do Not Use Twitter in place of real relationships. ,"['do', 'not', 'use', 'twitter', 'in', 'place', 'of', 'real', 'relationships']"
0,Mon Jun 01 23:03:33 2009, please talk to me.,"['please', 'talk', 'to', 'me']"
1,Sun Jun 07 20:04:30 2009,My favorite time of night ,"['my', 'favorite', 'time', 'of', 'night']"
0,Sun Jun 21 09:16:11 2009,"Wasn't able to make it to church function, got caught up  But the good news is I lost another pound today!!Now weigh 252 down from 270","['wasnt', 'able', 'to', 'make', 'it', 'to', 'church', 'function', 'got', 'caught', 'up', 'but', 'the', 'good', 'news', 'is', 'i', 'lost', 'another', 'pound', 'todaynow', 'weigh', 'down', 'from']"
1,Fri May 29 19:08:09 2009,have now set up thwirl for @maduck &amp; given her some more twitter tips. ,"['have', 'now', 'set', 'up', 'their', 'for', 'given', 'her', 'some', 'more', 'twitter', 'tips']"
1,Fri May 29 01:09:31 2009,@yasexy im still up ,"['im', 'still', 'up']"
1,Mon Jun 15 03:09:37 2009,Its quite satisfying when you see a design really coming together! ,"['its', 'quite', 'satisfying', 'when', 'you', 'see', 'a', 'design', 'really', 'coming', 'together']"
1,Sun Jun 07 14:47:18 2009,The thing is...I'm not panicking about it.  ,"['the', 'thing', 'sim', 'not', 'picking', 'about', 'it']"
0,Wed Jun 17 07:27:46 2009,"That beer I ordered @ trivia night did NOT state it was 24oz... less than a chipper morning   Glass h20 + coffee, then P90X to get going!","['that', 'beer', 'i', 'ordered', 'trivia', 'night', 'did', 'not', 'state', 'it', 'was', 'less', 'than', 'a', 'clipper', 'morning', 'glass', 'coffee', 'then', 'to', 'get', 'going']"
1,Sat May 30 02:45:35 2009,partymartytime at kates tonight i think  anyone know a film we can watch that'll really freak us out?,"['partymartytime', 'at', 'dates', 'tonight', 'i', 'think', 'anyone', 'know', 'a', 'film', 'we', 'can', 'watch', 'that', 'really', 'freak', 'us', 'out']"
1,Sat Jun 06 23:21:41 2009,"So, we didn't go to the Union Street Festival, but whatevs.  Today was fun.  I've missed the girls soo much.  ","['so', 'we', 'didnt', 'go', 'to', 'the', 'union', 'street', 'festival', 'but', 'whatever', 'today', 'was', 'fun', 'ive', 'missed', 'the', 'girls', 'soo', 'much']"
1,Sun May 31 15:59:54 2009,"@musicbykg wow! congrats, lady! going big soon eh?  which TV show?","['wow', 'contrast', 'lady', 'going', 'big', 'soon', 'eh', 'which', 'tv', 'show']"
1,Sat May 02 12:53:28 2009,@ijustmightendit hello  I'm replying backkkk!! How are you doing?!,"['hello', 'im', 'replying', 'backkkk', 'how', 'are', 'you', 'doing']"
0,Mon Jun 15 21:02:16 2009,momentarily have more energy (nausea is yet to disappear) but before I work on characters I need to fill out countless forms  SIGH,"['momentarily', 'have', 'more', 'energy', 'nausea', 'is', 'yet', 'to', 'disappear', 'but', 'before', 'i', 'work', 'on', 'characters', 'i', 'need', 'to', 'fill', 'out', 'countless', 'forms', 'sigh']"
1,Sat Jun 06 21:55:04 2009,Hey @songzyuuup Tacia    (treysongz live &gt; http://ustre.am/2txz),"['hey', 'tacit', 'treysongz', 'live', 'gt']"
0,Sun Jun 21 08:03:02 2009,@atebits &gt;1week w/o Tweetie search (iPhone) and still no update on iTunes Canada? Patience wearing thin... ,"['wo', 'tweet', 'search', 'iphone', 'and', 'still', 'no', 'update', 'on', 'itunes', 'canada', 'patience', 'wearing', 'thin']"
0,Sun Jun 07 07:02:44 2009,uh...2morrow vacations end  need 2 do something for school... &gt;.&lt;,"['vacations', 'end', 'need', 'do', 'something', 'for', 'school', 'gt']"
1,Sun Jun 07 11:43:35 2009,@tomtravel2 Awesome! I look forward to your tweets! I looooove to travel ,"['awesome', 'i', 'look', 'forward', 'to', 'your', 'tweets', 'i', 'looooove', 'to', 'travel']"
0,Mon Jun 01 15:34:44 2009,Feeling sick  wanted to call out today but I can't! No bueno!,"['feeling', 'sick', 'wanted', 'to', 'call', 'out', 'today', 'but', 'i', 'cant', 'no', 'bueno']"
0,Fri Jun 05 19:19:33 2009,"It's a sad day indeed when Jay-Z hits the top tweet trending trends in front of D-Day  Again, I thank those fallen soldiers and heroes!!!","['its', 'a', 'sad', 'day', 'indeed', 'when', 'jazz', 'hits', 'the', 'top', 'tweet', 'trending', 'trends', 'in', 'front', 'of', 'day', 'again', 'i', 'thank', 'those', 'fallen', 'soldiers', 'and', 'heroes']"
1,Sun May 17 08:33:00 2009,"Just got back from Indiana me,mom,and bro r coin to eat at ihop. Raining hard ","['just', 'got', 'back', 'from', 'indiana', 'memomand', 'bro', 'r', 'coin', 'to', 'eat', 'at', 'hop', 'raining', 'hard']"
0,Wed Jun 17 23:50:56 2009,"@sydbob aw! I was gonna ask if you wanted to go to sky high with me, melvin and Elijah. But we're going at like 2. ","['aw', 'i', 'was', 'gonna', 'ask', 'if', 'you', 'wanted', 'to', 'go', 'to', 'sky', 'high', 'with', 'me', 'kevin', 'and', 'elias', 'but', 'were', 'going', 'at', 'like']"
1,Fri May 01 20:45:29 2009,VOTE FOR ME ON SEANJOHN.COM FACES OF THE FUTURE iM ON PAGE 33 OR AT LEAST THAT WAS THE LAST PAGE I WAS ON ,"['vote', 'for', 'me', 'on', 'faces', 'of', 'the', 'future', 'im', 'on', 'page', 'or', 'at', 'least', 'that', 'was', 'the', 'last', 'page', 'i', 'was', 'on']"
1,Sun May 03 04:12:41 2009,@skyblues4eva Thanks  Hope you have a great day too! xoxo,"['thanks', 'hope', 'you', 'have', 'a', 'great', 'day', 'too', 'oxo']"
0,Thu Jun 18 14:14:08 2009,Just got back from the dentist....my mouth is still numb! ,"['just', 'got', 'back', 'from', 'the', 'dentistry', 'mouth', 'is', 'still', 'num']"
0,Sun May 31 16:54:38 2009,"my munchkin &amp; other fam ditched me  stuff around the house, Hills finale, then some of the movie awards...woo eminem!","['my', 'munchkin', 'other', 'fam', 'ditched', 'me', 'stuff', 'around', 'the', 'house', 'hills', 'finale', 'then', 'some', 'of', 'the', 'movie', 'awardswoo', 'eminem']"
1,Fri May 29 16:00:12 2009,Sexy Costume - Feline Feisty Cat Costume http://bit.ly/H6RNb He will be purring just for you and who knows what else he would do for you ,"['sexy', 'costume', 'feline', 'feisty', 'cat', 'costume', 'he', 'will', 'be', 'purging', 'just', 'for', 'you', 'and', 'who', 'knows', 'what', 'else', 'he', 'would', 'do', 'for', 'you']"
0,Sun Jun 14 23:15:55 2009,Am I too fat ewww gross I'm ugly and fat help help I need a new body  I feel bad cuz I'm the only one of my friends that don't got a bf!!!,"['am', 'i', 'too', 'fat', 'www', 'gross', 'im', 'ugly', 'and', 'fat', 'help', 'help', 'i', 'need', 'a', 'new', 'body', 'i', 'feel', 'bad', 'cup', 'im', 'the', 'only', 'one', 'of', 'my', 'friends', 'that', 'dont', 'got', 'a', 'bf']"
0,Tue Jun 16 21:53:15 2009,@itsConsiderate  omg totally.  i wish.  no hookups at the moment ,"['omg', 'totally', 'i', 'wish', 'no', 'hooks', 'at', 'the', 'moment']"
0,Fri Jun 19 00:28:19 2009,Its so freakin' hot in my room...i can't get comfortable ,"['its', 'so', 'breaking', 'hot', 'in', 'my', 'room', 'cant', 'get', 'comfortable']"
0,Sun May 31 15:53:31 2009,just found out I uploaded the wrong pic to twitpic last night  ,"['just', 'found', 'out', 'i', 'uploaded', 'the', 'wrong', 'pic', 'to', 'twitpic', 'last', 'night']"
0,Mon Jun 15 20:06:53 2009,how do a twitter on my phone? I'm confused ,"['how', 'do', 'a', 'twitter', 'on', 'my', 'phone', 'im', 'confused']"
0,Mon May 04 06:03:02 2009,I think I'm fed up of being lonely now ,"['i', 'think', 'im', 'fed', 'up', 'of', 'being', 'lonely', 'now']"
0,Mon Jun 01 16:45:03 2009,@mitchelmusso I Wish I Was ,"['i', 'wish', 'i', 'was']"
1,Sun May 31 09:09:07 2009,@stacey79 ...I guess Booth decided to go home...yeah in the middle of the night...hello...so stupid...but yet I still watch... ,"['i', 'guess', 'booth', 'decided', 'to', 'go', 'hometeam', 'in', 'the', 'middle', 'of', 'the', 'nighthelloso', 'stupidbut', 'yet', 'i', 'still', 'watch']"
1,Sun Jun 07 06:17:00 2009,It's SUNDAY...ya know what that means...DRUGS AND JESUS ,"['its', 'sunday', 'know', 'what', 'that', 'meansdrugs', 'and', 'jesus']"
1,Mon Jun 01 02:48:14 2009,OMG. i really LOVE Jerry Yan.  He`s mine. ,"['omg', 'i', 'really', 'love', 'jerry', 'yan', 'hes', 'mine']"
1,Mon Jun 15 00:02:05 2009,@hagackure Very Welcome  Honored to work with Haga,"['very', 'welcome', 'honored', 'to', 'work', 'with', 'laga']"
0,Fri Jun 19 14:26:44 2009,@twidroid favorites added from Twidroid v2.1.7 are not being recorded in twitter web but showing on phone  any ideas?,"['favorites', 'added', 'from', 'twidroid', 'are', 'not', 'being', 'recorded', 'in', 'twitter', 'web', 'but', 'showing', 'on', 'phone', 'any', 'ideas']"
0,Fri Jun 19 12:49:12 2009,@julibarcelona Heading back home to MI in the morning and back Sunday evening   We'll have to plan something soon.  You doing SMC nxt wk?,"['heading', 'back', 'home', 'to', 'mi', 'in', 'the', 'morning', 'and', 'back', 'sunday', 'evening', 'well', 'have', 'to', 'plan', 'something', 'soon', 'you', 'doing', 'smc', 'nxt', 'wk']"
0,Sun May 31 15:31:00 2009,"i miss @romylovesmcfly, anke and paula  i was going with them to tokio hotel.","['i', 'miss', 'ankle', 'and', 'paula', 'i', 'was', 'going', 'with', 'them', 'to', 'tokyo', 'hotel']"
1,Sat May 30 16:15:51 2009,@kamscottxxx Well being exhausted is kind of a given. I was lookin for some juicy details. But since technically I was there...its ok ,"['well', 'being', 'exhausted', 'is', 'kind', 'of', 'a', 'given', 'i', 'was', 'looking', 'for', 'some', 'juicy', 'details', 'but', 'since', 'technically', 'i', 'was', 'threats', 'ok']"
1,Sun Jun 07 16:23:25 2009,@ReporterRen definitely! it's really good ,"['definitely', 'its', 'really', 'good']"
0,Fri May 29 16:49:49 2009,@danipoynterjudd yeah but i missed it 2nite ,"['yeah', 'but', 'i', 'missed', 'it']"
1,Sun May 03 01:31:19 2009,Untamed Heart&lt;3 such a cute movie to watch ,"['unnamed', 'heart', 'such', 'a', 'cute', 'movie', 'to', 'watch']"
1,Sun Jun 14 23:42:10 2009,"#iremember Playing on the street as kids, the yearning for sunlight on cold winter days, making paper boats on rainy days ","['remember', 'playing', 'on', 'the', 'street', 'as', 'kids', 'the', 'yearning', 'for', 'sunlight', 'on', 'cold', 'winter', 'days', 'making', 'paper', 'boats', 'on', 'rainy', 'days']"
0,Fri Jun 05 10:14:36 2009,What happened to the weather ? From sun to lightning ,"['what', 'happened', 'to', 'the', 'weather', 'from', 'sun', 'to', 'lightning']"
0,Mon Jun 01 18:55:43 2009,"@concerts09 I'm not seeing you until Nashville, right? ","['im', 'not', 'seeing', 'you', 'until', 'nashville', 'right']"
0,Thu Jun 25 01:00:26 2009,When will I learn... Don't try to be funny in the morning and spelling mistakes aren't funny ,"['when', 'will', 'i', 'learn', 'dont', 'try', 'to', 'be', 'funny', 'in', 'the', 'morning', 'and', 'spelling', 'mistakes', 'arent', 'funny']"
1,Fri May 29 17:55:17 2009,sippin on gin and juiceeeee motha fuckah hahaha ,"['spin', 'on', 'gin', 'and', 'juiceeeee', 'moth', 'fuck', 'haha']"
1,Sun May 10 01:07:18 2009,"alkaline trio was sweet, saves the day sucked.  but i had a great time anyways.  it was awesome seeing everybody and hangin out ","['alkaline', 'trio', 'was', 'sweet', 'saves', 'the', 'day', 'sucked', 'but', 'i', 'had', 'a', 'great', 'time', 'anyways', 'it', 'was', 'awesome', 'seeing', 'everybody', 'and', 'hanging', 'out']"
0,Fri Jun 05 17:21:24 2009,relaxing for my Friday night at the moment...hungry though ,"['relaxing', 'for', 'my', 'friday', 'night', 'at', 'the', 'momenthungry', 'though']"
1,Sat Jun 06 08:00:24 2009,Correction: 61 followers Thanks for the follows:  @G0 @tabat @Oberhauser @denfree268   ,"['correction', 'followers', 'thanks', 'for', 'the', 'follows']"
1,Sun Jun 07 14:45:22 2009," despite my last tweet, I'm having a fantasticly sunny day (=","['despite', 'my', 'last', 'tweet', 'im', 'having', 'a', 'fantastic', 'sunny', 'day']"
1,Fri May 29 22:01:53 2009,TOMORROW IS THE BIG FUN DAYYY WOOO ,"['tomorrow', 'is', 'the', 'big', 'fun', 'day', 'wood']"
0,Thu Jun 18 22:55:59 2009,http://bit.ly/1G5txF  I wanted to go  ,"['i', 'wanted', 'to', 'go']"
1,Sun May 10 03:47:10 2009,Happy mothers day! Be good to your momma's! ,"['happy', 'mothers', 'day', 'be', 'good', 'to', 'your', 'commas']"
0,Tue Apr 21 01:19:34 2009,my tummy hurts ,"['my', 'dummy', 'hurts']"
0,Sun May 03 08:09:34 2009,hmmm.....trying to figure out wat to do with my sunday until we head to dinner for dad....ugly day tho y does it rain so much ,"['hmmmtrying', 'to', 'figure', 'out', 'wat', 'to', 'do', 'with', 'my', 'sunday', 'until', 'we', 'head', 'to', 'dinner', 'for', 'dadugly', 'day', 'tho', 'y', 'does', 'it', 'rain', 'so', 'much']"
1,Thu May 14 05:47:49 2009,"@jphatala Lucky for us all, Twitter was designed for wise-cracks  @katecollinsnyc very good ","['lucky', 'for', 'us', 'all', 'twitter', 'was', 'designed', 'for', 'wisecracks', 'very', 'good']"
1,Sat Jun 06 02:16:12 2009,twitter should be baned to drunk people!!! sorry for drunken ramblings in very bad irish people ,"['twitter', 'should', 'be', 'based', 'to', 'drunk', 'people', 'sorry', 'for', 'drunken', 'rambling', 'in', 'very', 'bad', 'irish', 'people']"
0,Fri May 22 05:15:13 2009,"i feel really bad i just talked to my parents like they were my slaves, and they were being so nice to me  punish me.","['i', 'feel', 'really', 'bad', 'i', 'just', 'talked', 'to', 'my', 'parents', 'like', 'they', 'were', 'my', 'slaves', 'and', 'they', 'were', 'being', 'so', 'nice', 'to', 'me', 'punish', 'me']"
1,Sat Jun 06 12:40:32 2009,@twashley Hi to Mom from me ! I want to help make her search as easy as possible; so please let her know I'm here if she has any Q's.   ,"['hi', 'to', 'mom', 'from', 'me', 'i', 'want', 'to', 'help', 'make', 'her', 'search', 'as', 'easy', 'as', 'possible', 'so', 'please', 'let', 'her', 'know', 'im', 'here', 'if', 'she', 'has', 'any', 'qs']"
1,Wed Jun 03 07:39:51 2009,"@Gabelicious Haha, wow! That's rather impressive! ","['haha', 'wow', 'thats', 'rather', 'impressive']"
1,Sun May 31 12:08:07 2009,Packing up...off to Dublin for a good session of meetings. Hope weather will be nice... ,"['packing', 'off', 'to', 'dublin', 'for', 'a', 'good', 'session', 'of', 'meetings', 'hope', 'weather', 'will', 'be', 'nice']"
0,Wed Jun 17 16:54:36 2009,tired restless... promoting all day for the view lounge ,"['tired', 'restless', 'promoting', 'all', 'day', 'for', 'the', 'view', 'lounge']"
